Order,Family,Genus,Species,Time,Disp.M,Disp.95,Mass,Diet,NDVI,HFI
Artiodactyla,Cervidae,Alces,Alces alces,8,0.321433015,2.016102564,356998,H,-0.601527117,3.37123011
Artiodactyla,Cervidae,Alces,Alces alces,8,0.204015734,2.322425536,356998,H,-0.341775852,0.216906043
Artiodactyla,Cervidae,Alces,Alces alces,8,0.184597994,1.513530406,356998,H,-0.641848785,4.034417786
Artiodactyla,Cervidae,Alces,Alces alces,8,0.148419429,1.640602776,356998,H,-0.702262824,1.295258362
Artiodactyla,Cervidae,Alces,Alces alces,8,0.16283549,1.213693494,356998,H,-0.723657975,0.831385129
Artiodactyla,Cervidae,Alces,Alces alces,8,0.194883045,1.794082479,356998,H,-0.669552836,1.160269355
Artiodactyla,Cervidae,Alces,Alces alces,8,0.225961609,1.127530229,356998,H,-0.669259397,0.84207542
Artiodactyla,Cervidae,Alces,Alces alces,8,0.117959219,1.560549245,356998,H,-1.196116933,6.081962995
Artiodactyla,Cervidae,Alces,Alces alces,8,0.180351233,1.558826643,356998,H,-0.878003011,12.87901535
Artiodactyla,Cervidae,Alces,Alces alces,16,0.343306783,1.574171669,356998,H,-0.796177527,6.903705989
Artiodactyla,Cervidae,Alces,Alces alces,16,0.336233968,2.182856961,356998,H,-0.582173826,1.911731639
Artiodactyla,Cervidae,Alces,Alces alces,16,0.318601444,1.812906212,356998,H,-0.781466841,2.855909775
Artiodactyla,Cervidae,Alces,Alces alces,16,0.280234186,2.200906469,356998,H,-0.758152959,1.310823395
Artiodactyla,Cervidae,Alces,Alces alces,16,0.211214095,1.970159186,356998,H,-1.010300239,4.929716356
Artiodactyla,Cervidae,Alces,Alces alces,16,0.580020944,3.651119521,356998,H,0.404979685,0.140905555
Artiodactyla,Cervidae,Alces,Alces alces,16,0.35277445,3.004751772,356998,H,-0.520492157,3.986075503
Artiodactyla,Cervidae,Alces,Alces alces,16,0.377404002,1.758473695,356998,H,-0.775058008,2.442512724
Artiodactyla,Cervidae,Alces,Alces alces,16,0.282241619,1.578441305,356998,H,-0.446069392,4.237291427
Artiodactyla,Cervidae,Alces,Alces alces,16,0.354148644,1.833955916,356998,H,-0.849241961,1.373684215
Artiodactyla,Cervidae,Alces,Alces alces,16,0.284434407,1.903121357,356998,H,-0.17529785,6.446117923
Artiodactyla,Cervidae,Alces,Alces alces,16,0.468866791,1.875450617,356998,H,-1.341371364,0.324228508
Artiodactyla,Cervidae,Alces,Alces alces,16,0.518296249,2.827634807,356998,H,-1.018928124,0.001941433
Artiodactyla,Cervidae,Alces,Alces alces,16,0.535168986,2.867348033,356998,H,-0.566485156,3.400822372
Artiodactyla,Cervidae,Alces,Alces alces,16,0.403297906,3.746827862,356998,H,-0.34585843,0.233035756
Artiodactyla,Cervidae,Alces,Alces alces,16,0.341830621,2.074204241,356998,H,-0.612350434,4.052088114
Artiodactyla,Cervidae,Alces,Alces alces,16,0.232220142,2.435771866,356998,H,-0.680149959,1.308812386
Artiodactyla,Cervidae,Alces,Alces alces,16,0.283608171,1.63376643,356998,H,-0.696864682,0.833532362
Artiodactyla,Cervidae,Alces,Alces alces,16,0.333225945,2.674426568,356998,H,-0.637176433,1.151550698
Artiodactyla,Cervidae,Alces,Alces alces,16,0.319483698,1.992562396,356998,H,-0.619346125,7.603837457
Artiodactyla,Cervidae,Alces,Alces alces,16,0.380868532,1.591799603,356998,H,-0.635359748,0.825203361
Artiodactyla,Cervidae,Alces,Alces alces,16,0.246606731,1.587561159,356998,H,-1.00896576,15.56519455
Artiodactyla,Cervidae,Alces,Alces alces,16,0.261609606,2.319103258,356998,H,-0.967847892,11.66344094
Artiodactyla,Cervidae,Alces,Alces alces,16,0.341694751,1.683575616,356998,H,-1.233704894,6.761300814
Artiodactyla,Cervidae,Alces,Alces alces,16,0.200389907,1.969418948,356998,H,-0.793892447,6.7461062
Artiodactyla,Cervidae,Alces,Alces alces,16,0.251195706,2.077951956,356998,H,-0.77656848,10.93752667
Artiodactyla,Cervidae,Alces,Alces alces,16,0.408229508,2.056985328,356998,H,-0.902718924,9.309347674
Artiodactyla,Cervidae,Alces,Alces alces,16,0.285206003,2.376074722,356998,H,-0.664794438,4.684234313
Artiodactyla,Cervidae,Alces,Alces alces,16,0.273856249,2.198689974,356998,H,-0.626959833,3.700457552
Artiodactyla,Cervidae,Alces,Alces alces,16,0.339791169,2.187936115,356998,H,-0.716141871,6.070186781
Artiodactyla,Cervidae,Alces,Alces alces,16,0.164991869,1.100278298,356998,H,-1.527272081,9.112578074
Artiodactyla,Cervidae,Alces,Alces alces,16,0.340544893,2.427341338,356998,H,-0.51961626,5.337185157
Artiodactyla,Cervidae,Alces,Alces alces,16,0.17844912,2.375616691,356998,H,-1.173507789,7.73364
Artiodactyla,Cervidae,Alces,Alces alces,16,0.227009216,2.101854491,356998,H,-1.156152904,6.098887702
Artiodactyla,Cervidae,Alces,Alces alces,16,0.218552067,2.255598068,356998,H,-0.988211247,5.78568951
Artiodactyla,Cervidae,Alces,Alces alces,16,0.263898084,1.281931644,356998,H,-1.007779486,4.558019119
Artiodactyla,Cervidae,Alces,Alces alces,16,0.462139063,3.396879898,356998,H,-0.923090654,11.48870244
Artiodactyla,Cervidae,Alces,Alces alces,16,0.280665704,1.721329057,356998,H,-0.7505488,5.684876495
Artiodactyla,Cervidae,Alces,Alces alces,16,0.322551082,2.070102853,356998,H,-0.949625642,13.33430397
Artiodactyla,Cervidae,Alces,Alces alces,16,0.118660263,0.962352075,356998,H,-1.04233437,5.003758828
Artiodactyla,Cervidae,Alces,Alces alces,32,0.476722248,1.991884197,356998,H,-0.719209548,6.986285734
Artiodactyla,Cervidae,Alces,Alces alces,32,0.512140316,3.302243287,356998,H,-0.523092903,1.934158031
Artiodactyla,Cervidae,Alces,Alces alces,32,0.540782574,2.986516022,356998,H,-0.722909517,2.843617676
Artiodactyla,Cervidae,Alces,Alces alces,32,0.429703608,3.079146292,356998,H,-0.677980716,1.294768328
Artiodactyla,Cervidae,Alces,Alces alces,32,0.312022993,3.124022211,356998,H,-0.927224271,5.014059996
Artiodactyla,Cervidae,Alces,Alces alces,32,0.618732096,4.09430291,356998,H,0.241539684,1.739724121
Artiodactyla,Cervidae,Alces,Alces alces,32,0.60489417,4.036489601,356998,H,-0.433907498,3.996207991
Artiodactyla,Cervidae,Alces,Alces alces,32,0.550249556,3.313506921,356998,H,-0.712391977,2.362411682
Artiodactyla,Cervidae,Alces,Alces alces,32,0.546632484,2.244000757,356998,H,-0.389911819,4.248315328
Artiodactyla,Cervidae,Alces,Alces alces,32,0.606736421,3.200808797,356998,H,-0.856026333,1.300299632
Artiodactyla,Cervidae,Alces,Alces alces,32,0.396935209,2.449814219,356998,H,-0.12186245,6.622984939
Artiodactyla,Cervidae,Alces,Alces alces,32,0.470820678,2.391925105,356998,H,-1.3287912,0.402324364
Artiodactyla,Cervidae,Alces,Alces alces,32,0.594654549,3.420980069,356998,H,-0.925759112,0.815746601
Artiodactyla,Cervidae,Alces,Alces alces,32,0.548482783,3.534287958,356998,H,-0.319349037,2.556435959
Artiodactyla,Cervidae,Alces,Alces alces,32,0.523427422,4.611276914,356998,H,-0.270149772,1.155699184
Artiodactyla,Cervidae,Alces,Alces alces,32,0.489433725,3.08181034,356998,H,-0.61558672,4.104347349
Artiodactyla,Cervidae,Alces,Alces alces,32,0.848288914,4.396659794,356998,H,-0.326510136,2.463682093
Artiodactyla,Cervidae,Alces,Alces alces,32,0.42671838,2.427209756,356998,H,-0.563905877,4.160157051
Artiodactyla,Cervidae,Alces,Alces alces,32,1.242478444,9.073814029,356998,H,-0.216254283,4.190648859
Artiodactyla,Cervidae,Alces,Alces alces,32,0.479973412,2.607460944,356998,H,-0.626904253,2.963210636
Artiodactyla,Cervidae,Alces,Alces alces,32,0.607963409,4.34965877,356998,H,-0.218033745,2.484441146
Artiodactyla,Cervidae,Alces,Alces alces,32,0.586371198,3.028973927,356998,H,-0.541959678,4.051162366
Artiodactyla,Cervidae,Alces,Alces alces,32,0.42684665,3.943551066,356998,H,-0.614304143,1.292638252
Artiodactyla,Cervidae,Alces,Alces alces,32,0.475264445,2.504408038,356998,H,-0.620391266,0.823228144
Artiodactyla,Cervidae,Alces,Alces alces,32,0.595586918,3.748768647,356998,H,-0.560566016,1.15843068
Artiodactyla,Cervidae,Alces,Alces alces,32,0.455737519,2.615172628,356998,H,-0.472936661,7.605122881
Artiodactyla,Cervidae,Alces,Alces alces,32,0.589430701,2.238166252,356998,H,-0.553864947,0.843198199
Artiodactyla,Cervidae,Alces,Alces alces,32,0.379235099,2.302944506,356998,H,-0.914736657,15.41679655
Artiodactyla,Cervidae,Alces,Alces alces,32,0.421742787,3.798344889,356998,H,-0.783801942,11.93106229
Artiodactyla,Cervidae,Alces,Alces alces,32,0.530767893,2.522691727,356998,H,-1.098216295,6.850042308
Artiodactyla,Cervidae,Alces,Alces alces,32,0.346518012,3.304634412,356998,H,-0.680294527,6.70310289
Artiodactyla,Cervidae,Alces,Alces alces,32,0.384283804,2.512118605,356998,H,-0.677205389,10.72950738
Artiodactyla,Cervidae,Alces,Alces alces,32,0.613477518,3.125856919,356998,H,-0.824760111,9.398987509
Artiodactyla,Cervidae,Alces,Alces alces,32,0.552145176,5.498711598,356998,H,-0.588685775,4.688938268
Artiodactyla,Cervidae,Alces,Alces alces,32,0.626220596,2.899920419,356998,H,-0.64410634,3.756636936
Artiodactyla,Cervidae,Alces,Alces alces,32,0.590184688,2.999035606,356998,H,-0.640115773,6.082737518
Artiodactyla,Cervidae,Alces,Alces alces,32,0.241896363,2.785130351,356998,H,-1.433529643,8.781496913
Artiodactyla,Cervidae,Alces,Alces alces,32,0.668050835,3.63284298,356998,H,-0.44985719,5.375131447
Artiodactyla,Cervidae,Alces,Alces alces,32,0.293203701,4.197987953,356998,H,-1.094426656,7.755312622
Artiodactyla,Cervidae,Alces,Alces alces,32,0.368649324,3.201051741,356998,H,-1.082869889,6.124818116
Artiodactyla,Cervidae,Alces,Alces alces,32,0.264512229,3.170633267,356998,H,-0.99111242,5.814953645
Artiodactyla,Cervidae,Alces,Alces alces,32,0.458675128,2.481252885,356998,H,-0.924014039,4.604130308
Artiodactyla,Cervidae,Alces,Alces alces,32,0.658794073,5.116045155,356998,H,-0.799239434,11.39359151
Artiodactyla,Cervidae,Alces,Alces alces,32,0.475983677,2.17461647,356998,H,-0.695388705,5.800126183
Artiodactyla,Cervidae,Alces,Alces alces,32,0.539232549,3.169426801,356998,H,-0.903586275,13.43031136
Artiodactyla,Cervidae,Alces,Alces alces,32,0.174713662,1.710179976,356998,H,-0.973118361,5.040070926
Artiodactyla,Cervidae,Alces,Alces alces,64,0.700201338,2.592420494,356998,H,-0.735808715,7.012188767
Artiodactyla,Cervidae,Alces,Alces alces,64,0.801077163,4.389378348,356998,H,-0.535361076,1.949133778
Artiodactyla,Cervidae,Alces,Alces alces,64,0.789806891,3.466036182,356998,H,-0.695437934,2.040760313
Artiodactyla,Cervidae,Alces,Alces alces,64,0.865379379,5.798187375,356998,H,-0.903665058,0.878948274
Artiodactyla,Cervidae,Alces,Alces alces,64,0.40406138,7.515107684,356998,H,-0.952480187,3.493838904
Artiodactyla,Cervidae,Alces,Alces alces,64,0.927810454,5.869384273,356998,H,0.199022498,2.022271894
Artiodactyla,Cervidae,Alces,Alces alces,64,1.042372358,5.031179487,356998,H,-0.442105625,3.971710846
Artiodactyla,Cervidae,Alces,Alces alces,64,0.918085372,6.896023265,356998,H,-1.022915496,1.573642864
Artiodactyla,Cervidae,Alces,Alces alces,64,0.892680935,3.013214239,356998,H,-0.37768972,4.250383383
Artiodactyla,Cervidae,Alces,Alces alces,64,1.012148995,4.290342465,356998,H,-0.909963531,1.095547389
Artiodactyla,Cervidae,Alces,Alces alces,64,0.549986115,4.207887837,356998,H,-0.144975611,6.526656796
Artiodactyla,Cervidae,Alces,Alces alces,64,0.667209703,2.847297351,356998,H,-1.319491965,0.442980298
Artiodactyla,Cervidae,Alces,Alces alces,64,0.921650234,4.139744302,356998,H,-0.900531845,1.121523441
Artiodactyla,Cervidae,Alces,Alces alces,64,0.68843235,4.251342408,356998,H,-0.2447807,2.2564788
Artiodactyla,Cervidae,Alces,Alces alces,64,0.905568803,6.557620519,356998,H,-0.284265708,1.506862359
Artiodactyla,Cervidae,Alces,Alces alces,64,0.826372805,5.360667258,356998,H,-0.492637252,4.156242438
Artiodactyla,Cervidae,Alces,Alces alces,64,1.394342094,6.767856738,356998,H,-0.193896931,2.731213629
Artiodactyla,Cervidae,Alces,Alces alces,64,0.736011871,3.351793319,356998,H,-0.551575889,4.138919803
Artiodactyla,Cervidae,Alces,Alces alces,64,2.28675442,16.18265133,356998,H,-0.215684749,4.118572981
Artiodactyla,Cervidae,Alces,Alces alces,64,0.790992254,5.889279445,356998,H,-0.644837653,2.97102964
Artiodactyla,Cervidae,Alces,Alces alces,64,1.038442601,6.851872011,356998,H,-0.223400135,2.529231861
Artiodactyla,Cervidae,Alces,Alces alces,64,0.863567166,4.130047276,356998,H,-0.542609004,4.023865452
Artiodactyla,Cervidae,Alces,Alces alces,64,0.650361338,5.433011234,356998,H,-0.622222084,1.2741181
Artiodactyla,Cervidae,Alces,Alces alces,64,0.817118799,3.442003408,356998,H,-0.631351912,0.837889676
Artiodactyla,Cervidae,Alces,Alces alces,64,1.041506578,5.300070042,356998,H,-0.56013191,1.127585166
Artiodactyla,Cervidae,Alces,Alces alces,64,0.844919139,4.634443778,356998,H,-0.514058428,7.901706612
Artiodactyla,Cervidae,Alces,Alces alces,64,0.881893375,3.250189553,356998,H,-0.541556405,0.826548957
Artiodactyla,Cervidae,Alces,Alces alces,64,0.625931843,2.936313616,356998,H,-0.892519624,15.30665642
Artiodactyla,Cervidae,Alces,Alces alces,64,0.914472639,5.087900376,356998,H,-0.786993062,12.01733187
Artiodactyla,Cervidae,Alces,Alces alces,64,0.886291007,3.206482374,356998,H,-1.137264448,6.922622435
Artiodactyla,Cervidae,Alces,Alces alces,64,0.715756287,4.416715934,356998,H,-0.70336457,6.676165603
Artiodactyla,Cervidae,Alces,Alces alces,64,0.653281018,3.391496241,356998,H,-0.632166321,10.44269135
Artiodactyla,Cervidae,Alces,Alces alces,64,1.061813372,4.342476991,356998,H,-0.833169898,9.355848787
Artiodactyla,Cervidae,Alces,Alces alces,64,0.851153415,8.7105077,356998,H,-0.564248422,4.627999847
Artiodactyla,Cervidae,Alces,Alces alces,64,0.889234363,4.720588858,356998,H,-0.612490581,3.707992073
Artiodactyla,Cervidae,Alces,Alces alces,64,0.962983346,4.301020267,356998,H,-0.628241419,6.051977339
Artiodactyla,Cervidae,Alces,Alces alces,64,0.362035793,6.372895732,356998,H,-1.403159187,8.357182525
Artiodactyla,Cervidae,Alces,Alces alces,64,1.033951294,5.0024219,356998,H,-0.447506642,5.303848566
Artiodactyla,Cervidae,Alces,Alces alces,64,0.673756113,6.498991471,356998,H,-1.101760898,7.8944634
Artiodactyla,Cervidae,Alces,Alces alces,64,0.633181789,4.814564431,356998,H,-1.076845154,6.018285464
Artiodactyla,Cervidae,Alces,Alces alces,64,0.829123902,4.345457473,356998,H,-0.985723603,5.903503826
Artiodactyla,Cervidae,Alces,Alces alces,64,0.73029872,4.259464549,356998,H,-0.929416391,4.646694881
Artiodactyla,Cervidae,Alces,Alces alces,64,1.301738323,7.449401019,356998,H,-0.87453276,11.22411383
Artiodactyla,Cervidae,Alces,Alces alces,64,0.723355016,2.935859163,356998,H,-0.70068609,5.912121093
Artiodactyla,Cervidae,Alces,Alces alces,64,1.00599931,4.497299711,356998,H,-0.925417529,13.47670644
Artiodactyla,Cervidae,Alces,Alces alces,64,0.274185533,2.572020501,356998,H,-0.950896391,5.107685829
Artiodactyla,Cervidae,Alces,Alces alces,128,0.977260658,4.507418989,356998,H,-0.750662323,7.107847904
Artiodactyla,Cervidae,Alces,Alces alces,128,1.375308402,5.467906996,356998,H,-0.544223092,1.924187781
Artiodactyla,Cervidae,Alces,Alces alces,128,1.135043803,3.94226743,356998,H,-0.719300998,1.848825798
Artiodactyla,Cervidae,Alces,Alces alces,128,1.273549653,8.798972411,356998,H,-0.94126328,0.706962432
Artiodactyla,Cervidae,Alces,Alces alces,128,0.475235171,12.40775282,356998,H,-0.911289033,3.137052913
Artiodactyla,Cervidae,Alces,Alces alces,128,1.297550208,8.67251305,356998,H,0.112560882,1.826008352
Artiodactyla,Cervidae,Alces,Alces alces,128,1.496669395,6.042072832,356998,H,-0.47643693,4.024320587
Artiodactyla,Cervidae,Alces,Alces alces,128,1.463666154,11.75072539,356998,H,-1.123204097,1.298711115
Artiodactyla,Cervidae,Alces,Alces alces,128,1.228403129,4.832241925,356998,H,-0.375020804,4.174303809
Artiodactyla,Cervidae,Alces,Alces alces,128,1.091407344,7.547462728,356998,H,-0.928060432,0.879312803
Artiodactyla,Cervidae,Alces,Alces alces,128,0.78613781,5.134800266,356998,H,-0.165995564,6.231307993
Artiodactyla,Cervidae,Alces,Alces alces,128,0.932691919,4.749562806,356998,H,-1.350254855,0.429344254
Artiodactyla,Cervidae,Alces,Alces alces,128,1.361451543,8.128180457,356998,H,-0.942724915,1.178983501
Artiodactyla,Cervidae,Alces,Alces alces,128,1.027428767,6.055185636,356998,H,-0.205934013,2.184253741
Artiodactyla,Cervidae,Alces,Alces alces,128,1.274242867,10.61147612,356998,H,-0.269704442,1.383376275
Artiodactyla,Cervidae,Alces,Alces alces,128,1.393483561,7.729492961,356998,H,-0.495563146,4.234821037
Artiodactyla,Cervidae,Alces,Alces alces,128,2.037930686,9.321977879,356998,H,-0.151206409,2.647132849
Artiodactyla,Cervidae,Alces,Alces alces,128,1.151451074,4.004688752,356998,H,-0.545753789,4.175847645
Artiodactyla,Cervidae,Alces,Alces alces,128,3.420876348,28.66129763,356998,H,-0.241951389,4.213776596
Artiodactyla,Cervidae,Alces,Alces alces,128,1.221065861,9.660298452,356998,H,-0.614252024,3.038034657
Artiodactyla,Cervidae,Alces,Alces alces,128,1.56761291,11.4079396,356998,H,-0.154348283,2.606998511
Artiodactyla,Cervidae,Alces,Alces alces,128,1.345271959,9.139593792,356998,H,-0.519605769,3.949873459
Artiodactyla,Cervidae,Alces,Alces alces,128,1.146937142,7.226931977,356998,H,-0.610008506,1.320259868
Artiodactyla,Cervidae,Alces,Alces alces,128,1.622517428,5.682160451,356998,H,-0.632256555,0.849251365
Artiodactyla,Cervidae,Alces,Alces alces,128,1.595144927,7.545377367,356998,H,-0.568643888,1.138602611
Artiodactyla,Cervidae,Alces,Alces alces,128,1.556620832,4.924932222,356998,H,-0.44721675,8.185291899
Artiodactyla,Cervidae,Alces,Alces alces,128,1.236767474,4.139562204,356998,H,-0.534160933,0.863495863
Artiodactyla,Cervidae,Alces,Alces alces,128,0.835730159,4.405955556,356998,H,-0.867523308,15.16137421
Artiodactyla,Cervidae,Alces,Alces alces,128,1.784751477,5.262690284,356998,H,-0.733814117,11.84397858
Artiodactyla,Cervidae,Alces,Alces alces,128,1.330765101,4.167467542,356998,H,-1.155887672,6.97190766
Artiodactyla,Cervidae,Alces,Alces alces,128,1.596359548,6.559123059,356998,H,-0.712187913,6.722055262
Artiodactyla,Cervidae,Alces,Alces alces,128,1.302583594,4.877181446,356998,H,-0.639580307,10.56017044
Artiodactyla,Cervidae,Alces,Alces alces,128,1.584287284,6.188911138,356998,H,-0.822646591,9.292826878
Artiodactyla,Cervidae,Alces,Alces alces,128,1.586540805,10.38498314,356998,H,-0.518098331,4.509557237
Artiodactyla,Cervidae,Alces,Alces alces,128,1.284897746,6.63168588,356998,H,-0.499753982,3.498683523
Artiodactyla,Cervidae,Alces,Alces alces,128,1.413523927,4.682192511,356998,H,-0.645303271,5.956508402
Artiodactyla,Cervidae,Alces,Alces alces,128,0.618608534,10.63484002,356998,H,-1.414779796,8.126910415
Artiodactyla,Cervidae,Alces,Alces alces,128,1.477694563,6.949512941,356998,H,-0.473236432,5.15916301
Artiodactyla,Cervidae,Alces,Alces alces,128,1.294477215,10.6235045,356998,H,-1.115207263,7.843591629
Artiodactyla,Cervidae,Alces,Alces alces,128,1.331288739,5.38890302,356998,H,-1.066146459,5.842307888
Artiodactyla,Cervidae,Alces,Alces alces,128,1.578960095,7.182551258,356998,H,-1.01793111,5.890102648
Artiodactyla,Cervidae,Alces,Alces alces,128,1.190748599,6.625393541,356998,H,-0.936100817,4.627262249
Artiodactyla,Cervidae,Alces,Alces alces,128,2.735331998,11.03498868,356998,H,-0.835737408,11.39664888
Artiodactyla,Cervidae,Alces,Alces alces,128,1.507537505,4.350214974,356998,H,-0.698145885,5.993569494
Artiodactyla,Cervidae,Alces,Alces alces,128,1.245686998,5.072254592,356998,H,-0.924337205,13.5175269
Artiodactyla,Cervidae,Alces,Alces alces,128,0.48537106,3.185615898,356998,H,-0.94615395,5.038439445
Artiodactyla,Cervidae,Alces,Alces alces,256,1.180413989,3.910721986,356998,H,-0.790854006,7.088979256
Artiodactyla,Cervidae,Alces,Alces alces,256,1.817826093,5.518244893,356998,H,-0.57391462,2.042511884
Artiodactyla,Cervidae,Alces,Alces alces,256,1.602367466,4.246814681,356998,H,-0.71441626,1.772788884
Artiodactyla,Cervidae,Alces,Alces alces,256,1.937685035,20.72168903,356998,H,-0.963705826,0.699826431
Artiodactyla,Cervidae,Alces,Alces alces,256,1.163914095,15.2341108,356998,H,-0.904616012,3.009848935
Artiodactyla,Cervidae,Alces,Alces alces,256,2.404179425,12.30778704,356998,H,0.251769586,1.759171752
Artiodactyla,Cervidae,Alces,Alces alces,256,1.689653267,8.166385288,356998,H,-0.409029444,4.137829131
Artiodactyla,Cervidae,Alces,Alces alces,256,2.25109506,17.17097987,356998,H,-1.141259771,1.170542038
Artiodactyla,Cervidae,Alces,Alces alces,256,1.756240042,5.023604838,356998,H,-0.42954314,4.220019732
Artiodactyla,Cervidae,Alces,Alces alces,256,1.431061859,11.07806872,356998,H,-0.982315611,0.762828091
Artiodactyla,Cervidae,Alces,Alces alces,256,0.813041234,6.562937584,356998,H,-0.174012531,6.788660587
Artiodactyla,Cervidae,Alces,Alces alces,256,2.051784387,6.410476434,356998,H,-1.370428285,0.470082464
Artiodactyla,Cervidae,Alces,Alces alces,256,1.777388294,16.7428166,356998,H,-0.972891805,1.303867503
Artiodactyla,Cervidae,Alces,Alces alces,256,2.222749175,6.746973401,356998,H,-0.184571205,2.163431431
Artiodactyla,Cervidae,Alces,Alces alces,256,1.593240736,19.47820104,356998,H,-0.314229617,1.323704083
Artiodactyla,Cervidae,Alces,Alces alces,256,2.053930457,11.41887887,356998,H,-0.531851741,4.221391204
Artiodactyla,Cervidae,Alces,Alces alces,256,3.590346023,18.41296591,356998,H,-0.188940812,2.613949201
